Entity,Code,Year,"Deaths that are from all causes attributed to smoking, in both sexes aged all ages",World Bank's income classification,"Deaths that are from all causes attributed to smoking, in both sexes aged all ages",Year
Serbia,SRB,1991,20071.623,,24350.49,2019
Serbia,SRB,1992,21082.965,,24350.49,2019
Serbia,SRB,1993,22227.445,,24350.49,2019
Serbia,SRB,1994,23309.246,,24350.49,2019
Serbia,SRB,1995,24358.697,,24350.49,2019
Serbia,SRB,1996,25504.459,,24350.49,2019
Serbia,SRB,1997,26762.613,,24350.49,2019
Serbia,SRB,1998,24753.275,,24350.49,2019
Serbia,SRB,1999,24772.924,,24350.49,2019
Serbia,SRB,2000,25492.297,,24350.49,2019
Serbia,SRB,2001,24884.648,,24350.49,2019
Serbia,SRB,2002,24825.99,,24350.49,2019
Serbia,SRB,2003,25308.816,,24350.49,2019
Serbia,SRB,2004,25695.72,,24350.49,2019
Serbia,SRB,2005,26237.076,,24350.49,2019
Serbia,SRB,2006,26028.7,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2007,25872.422,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2008,26166.328,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2009,25865.936,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2010,25266.402,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2011,24899.822,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2012,24687.807,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2013,24482.658,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2014,24575.725,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2015,24719.326,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2016,23956.809,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2017,24100.51,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2018,24253.3,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2019,24350.49,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2020,,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2021,,Upper-middle-income countries,24350.49,2019
Serbia,SRB,2022,,Upper-middle-income countries,24350.49,2019
Serbia and Montenegro,OWID_SRM,1992,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,1993,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,1994,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,1995,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,1996,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,1997,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,1998,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,1999,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,2000,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,2001,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,2002,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,2003,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,2004,,Lower-middle-income countries,,
Serbia and Montenegro,OWID_SRM,2005,,Lower-middle-income countries,,
Seychelles,SYC,1990,75.62037,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1991,76.0445,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1992,77.32264,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1993,78.22185,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1994,80.45223,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1995,80.57809,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1996,80.610954,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1997,78.93937,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1998,77.70301,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1999,76.85138,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2000,74.55009,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2001,75.118576,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2002,79.01376,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2003,83.30149,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2004,83.436516,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2005,87.24608,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2006,87.72312,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2007,87.108734,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2008,87.941795,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2009,89.41551,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2010,86.553314,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2011,84.817856,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2012,88.358406,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2013,88.73303,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2014,89.146126,High-income countries,105.67851,2019
Seychelles,SYC,2015,92.325836,High-income countries,105.67851,2019
Seychelles,SYC,2016,96.423225,High-income countries,105.67851,2019
Seychelles,SYC,2017,99.66382,High-income countries,105.67851,2019
Seychelles,SYC,2018,102.37952,High-income countries,105.67851,2019
Seychelles,SYC,2019,105.67851,High-income countries,105.67851,2019
Seychelles,SYC,1987,,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1988,,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,1989,,Upper-middle-income countries,105.67851,2019
Seychelles,SYC,2020,,High-income countries,105.67851,2019
Seychelles,SYC,2021,,High-income countries,105.67851,2019
Seychelles,SYC,2022,,High-income countries,105.67851,2019
Sierra Leone,SLE,1990,2032.1749,Low-income countries,2224.939,2019
Sierra Leone,SLE,1991,1953.223,Low-income countries,2224.939,2019
Sierra Leone,SLE,1992,1898.1371,Low-income countries,2224.939,2019
Sierra Leone,SLE,1993,1835.2762,Low-income countries,2224.939,2019
Sierra Leone,SLE,1994,1765.4374,Low-income countries,2224.939,2019
Sierra Leone,SLE,1995,1739.011,Low-income countries,2224.939,2019
Sierra Leone,SLE,1996,1708.4724,Low-income countries,2224.939,2019
Sierra Leone,SLE,1997,1696.5466,Low-income countries,2224.939,2019
Sierra Leone,SLE,1998,1670.544,Low-income countries,2224.939,2019
Sierra Leone,SLE,1999,1649.3756,Low-income countries,2224.939,2019
Sierra Leone,SLE,2000,1650.9363,Low-income countries,2224.939,2019
Sierra Leone,SLE,2001,1674.2236,Low-income countries,2224.939,2019
Sierra Leone,SLE,2002,1699.7723,Low-income countries,2224.939,2019
Sierra Leone,SLE,2003,1733.3716,Low-income countries,2224.939,2019
Sierra Leone,SLE,2004,1754.9088,Low-income countries,2224.939,2019
Sierra Leone,SLE,2005,1803.8855,Low-income countries,2224.939,2019
Sierra Leone,SLE,2006,1827.5813,Low-income countries,2224.939,2019
Sierra Leone,SLE,2007,1861.6321,Low-income countries,2224.939,2019
Sierra Leone,SLE,2008,1848.322,Low-income countries,2224.939,2019
Sierra Leone,SLE,2009,1874.9071,Low-income countries,2224.939,2019
Sierra Leone,SLE,2010,1923.646,Low-income countries,2224.939,2019
Sierra Leone,SLE,2011,1945.7557,Low-income countries,2224.939,2019
Sierra Leone,SLE,2012,1972.9825,Low-income countries,2224.939,2019
Sierra Leone,SLE,2013,1979.6001,Low-income countries,2224.939,2019
Sierra Leone,SLE,2014,1992.222,Low-income countries,2224.939,2019
Sierra Leone,SLE,2015,2028.284,Low-income countries,2224.939,2019
Sierra Leone,SLE,2016,2060.7622,Low-income countries,2224.939,2019
Sierra Leone,SLE,2017,2117.5364,Low-income countries,2224.939,2019
Sierra Leone,SLE,2018,2181.3206,Low-income countries,2224.939,2019
Sierra Leone,SLE,2019,2224.939,Low-income countries,2224.939,2019
Sierra Leone,SLE,1987,,Low-income countries,2224.939,2019
Sierra Leone,SLE,1988,,Low-income countries,2224.939,2019
Sierra Leone,SLE,1989,,Low-income countries,2224.939,2019
Sierra Leone,SLE,2020,,Low-income countries,2224.939,2019
Sierra Leone,SLE,2021,,Low-income countries,2224.939,2019
Sierra Leone,SLE,2022,,Low-income countries,2224.939,2019
Singapore,SGP,1990,2723.2068,High-income countries,2813.6875,2019
Singapore,SGP,1991,2707.3953,High-income countries,2813.6875,2019
Singapore,SGP,1992,2658.5134,High-income countries,2813.6875,2019
Singapore,SGP,1993,2625.2349,High-income countries,2813.6875,2019
Singapore,SGP,1994,2663.4785,High-income countries,2813.6875,2019
Singapore,SGP,1995,2674.0964,High-income countries,2813.6875,2019
Singapore,SGP,1996,2669.2297,High-income countries,2813.6875,2019
Singapore,SGP,1997,2617.1648,High-income countries,2813.6875,2019
Singapore,SGP,1998,2622.007,High-income countries,2813.6875,2019
Singapore,SGP,1999,2540.2983,High-income countries,2813.6875,2019
Singapore,SGP,2000,2482.173,High-income countries,2813.6875,2019
Singapore,SGP,2001,2439.3882,High-income countries,2813.6875,2019
Singapore,SGP,2002,2422.054,High-income countries,2813.6875,2019
Singapore,SGP,2003,2373.6738,High-income countries,2813.6875,2019
Singapore,SGP,2004,2345.1755,High-income countries,2813.6875,2019
Singapore,SGP,2005,2313.7551,High-income countries,2813.6875,2019
Singapore,SGP,2006,2300.0413,High-income countries,2813.6875,2019
Singapore,SGP,2007,2353.6536,High-income countries,2813.6875,2019
Singapore,SGP,2008,2388.689,High-income countries,2813.6875,2019
Singapore,SGP,2009,2385.2117,High-income countries,2813.6875,2019
Singapore,SGP,2010,2405.7842,High-income countries,2813.6875,2019
Singapore,SGP,2011,2427.6912,High-income countries,2813.6875,2019
Singapore,SGP,2012,2467.1968,High-income countries,2813.6875,2019
Singapore,SGP,2013,2499.032,High-income countries,2813.6875,2019
Singapore,SGP,2014,2524.7678,High-income countries,2813.6875,2019
Singapore,SGP,2015,2557.0522,High-income countries,2813.6875,2019
Singapore,SGP,2016,2593.0464,High-income countries,2813.6875,2019
Singapore,SGP,2017,2617.4407,High-income countries,2813.6875,2019
Singapore,SGP,2018,2731.7502,High-income countries,2813.6875,2019
Singapore,SGP,2019,2813.6875,High-income countries,2813.6875,2019
Singapore,SGP,1987,,High-income countries,2813.6875,2019
Singapore,SGP,1988,,High-income countries,2813.6875,2019
Singapore,SGP,1989,,High-income countries,2813.6875,2019
Singapore,SGP,2020,,High-income countries,2813.6875,2019
Singapore,SGP,2021,,High-income countries,2813.6875,2019
Singapore,SGP,2022,,High-income countries,2813.6875,2019
Sint Maarten (Dutch part),SXM,2010,,High-income countries,,
Sint Maarten (Dutch part),SXM,2011,,High-income countries,,
Sint Maarten (Dutch part),SXM,2012,,High-income countries,,
Sint Maarten (Dutch part),SXM,2013,,High-income countries,,
Sint Maarten (Dutch part),SXM,2014,,High-income countries,,
Sint Maarten (Dutch part),SXM,2015,,High-income countries,,
Sint Maarten (Dutch part),SXM,2016,,High-income countries,,
Sint Maarten (Dutch part),SXM,2017,,High-income countries,,
Sint Maarten (Dutch part),SXM,2018,,High-income countries,,
Sint Maarten (Dutch part),SXM,2019,,High-income countries,,
Sint Maarten (Dutch part),SXM,2020,,High-income countries,,
Sint Maarten (Dutch part),SXM,2021,,High-income countries,,
Sint Maarten (Dutch part),SXM,2022,,High-income countries,,
Slovakia,SVK,1990,10914.918,,8224.509,2019
Slovakia,SVK,1991,10667.985,,8224.509,2019
Slovakia,SVK,1992,10515.252,Lower-middle-income countries,8224.509,2019
Slovakia,SVK,1993,10193.091,Lower-middle-income countries,8224.509,2019
Slovakia,SVK,1994,9853.82,Lower-middle-income countries,8224.509,2019
Slovakia,SVK,1995,9925.708,Lower-middle-income countries,8224.509,2019
Slovakia,SVK,1996,9583.127,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,1997,9765.152,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,1998,9792.162,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,1999,9556.741,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,2000,9279.443,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,2001,9111.833,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,2002,8987.448,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,2003,8878.309,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,2004,8600.02,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,2005,8795.944,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,2006,8637.651,Upper-middle-income countries,8224.509,2019
Slovakia,SVK,2007,8706.066,High-income countries,8224.509,2019
Slovakia,SVK,2008,8584.788,High-income countries,8224.509,2019
Slovakia,SVK,2009,8429.424,High-income countries,8224.509,2019
Slovakia,SVK,2010,8215.2295,High-income countries,8224.509,2019
Slovakia,SVK,2011,8163.077,High-income countries,8224.509,2019
Slovakia,SVK,2012,8017.3223,High-income countries,8224.509,2019
Slovakia,SVK,2013,7898.944,High-income countries,8224.509,2019
Slovakia,SVK,2014,7859.4565,High-income countries,8224.509,2019
Slovakia,SVK,2015,8105.6616,High-income countries,8224.509,2019
Slovakia,SVK,2016,7854.443,High-income countries,8224.509,2019
Slovakia,SVK,2017,8002.5913,High-income countries,8224.509,2019
Slovakia,SVK,2018,8074.7383,High-income countries,8224.509,2019
Slovakia,SVK,2019,8224.509,High-income countries,8224.509,2019
Slovakia,SVK,2020,,High-income countries,8224.509,2019
Slovakia,SVK,2021,,High-income countries,8224.509,2019
Slovakia,SVK,2022,,High-income countries,8224.509,2019
Slovenia,SVN,1990,3114.952,,2980.2622,2019
Slovenia,SVN,1991,3137.4065,,2980.2622,2019
Slovenia,SVN,1992,3154.348,Upper-middle-income countries,2980.2622,2019
Slovenia,SVN,1993,3182.8877,Upper-middle-income countries,2980.2622,2019
Slovenia,SVN,1994,3203.8572,Upper-middle-income countries,2980.2622,2019
Slovenia,SVN,1995,3216.9866,Upper-middle-income countries,2980.2622,2019
Slovenia,SVN,1996,3217.1248,Upper-middle-income countries,2980.2622,2019
Slovenia,SVN,1997,3256.9636,High-income countries,2980.2622,2019
Slovenia,SVN,1998,3275.1025,High-income countries,2980.2622,2019
Slovenia,SVN,1999,3221.9324,High-income countries,2980.2622,2019
Slovenia,SVN,2000,3126.596,High-income countries,2980.2622,2019
Slovenia,SVN,2001,3160.5984,High-income countries,2980.2622,2019
Slovenia,SVN,2002,3046.7107,High-income countries,2980.2622,2019
Slovenia,SVN,2003,3073.0828,High-income countries,2980.2622,2019
Slovenia,SVN,2004,2956.865,High-income countries,2980.2622,2019
Slovenia,SVN,2005,2795.291,High-income countries,2980.2622,2019
Slovenia,SVN,2006,2830.0234,High-income countries,2980.2622,2019
Slovenia,SVN,2007,2802.195,High-income countries,2980.2622,2019
Slovenia,SVN,2008,2763.7385,High-income countries,2980.2622,2019
Slovenia,SVN,2009,2715.4736,High-income countries,2980.2622,2019
Slovenia,SVN,2010,2727.6187,High-income countries,2980.2622,2019
Slovenia,SVN,2011,2695.8762,High-income countries,2980.2622,2019
Slovenia,SVN,2012,2759.0386,High-income countries,2980.2622,2019
Slovenia,SVN,2013,2750.231,High-income countries,2980.2622,2019
Slovenia,SVN,2014,2623.842,High-income countries,2980.2622,2019
Slovenia,SVN,2015,2796.0137,High-income countries,2980.2622,2019
Slovenia,SVN,2016,2787.2976,High-income countries,2980.2622,2019
Slovenia,SVN,2017,2865.5806,High-income countries,2980.2622,2019
Slovenia,SVN,2018,2927.6416,High-income countries,2980.2622,2019
Slovenia,SVN,2019,2980.2622,High-income countries,2980.2622,2019
Slovenia,SVN,2020,,High-income countries,2980.2622,2019
Slovenia,SVN,2021,,High-income countries,2980.2622,2019
Slovenia,SVN,2022,,High-income countries,2980.2622,2019
Solomon Islands,SLB,1990,539.56506,Low-income countries,1026.3853,2019
Solomon Islands,SLB,1991,557.2491,Low-income countries,1026.3853,2019
Solomon Islands,SLB,1992,571.42505,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,1993,584.97046,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,1994,598.6284,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,1995,610.7207,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,1996,624.37494,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,1997,639.3524,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,1998,653.50256,Low-income countries,1026.3853,2019
Solomon Islands,SLB,1999,665.2319,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2000,680.59985,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2001,696.0333,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2002,706.245,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2003,719.5766,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2004,731.6941,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2005,745.1118,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2006,761.1222,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2007,769.18866,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2008,753.6648,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2009,782.6755,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2010,792.4753,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2011,828.476,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2012,851.32544,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2013,873.21906,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2014,899.78876,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2015,918.1815,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2016,930.48724,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2017,958.8879,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2018,996.3968,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2019,1026.3853,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,1987,,Low-income countries,1026.3853,2019
Solomon Islands,SLB,1988,,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,1989,,Low-income countries,1026.3853,2019
Solomon Islands,SLB,2020,,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2021,,Lower-middle-income countries,1026.3853,2019
Solomon Islands,SLB,2022,,Lower-middle-income countries,1026.3853,2019
Somalia,SOM,1990,2917.9292,Low-income countries,5257.4604,2019
Somalia,SOM,1991,2974.314,Low-income countries,5257.4604,2019
Somalia,SOM,1992,3071.702,Low-income countries,5257.4604,2019
